date,T (degC)
2020-04-10 11:40:00,15.54
2020-04-10 11:50:00,15.46
2020-04-10 12:00:00,15.38
2020-04-10 12:10:00,15.45
2020-04-10 12:20:00,15.55
2020-04-10 12:30:00,16.15
2020-04-10 12:40:00,16.52
2020-04-10 12:50:00,16.77
2020-04-10 13:00:00,16.77
2020-04-10 13:10:00,17.09
2020-04-10 13:20:00,17.44
2020-04-10 13:30:00,17.15
2020-04-10 13:40:00,17.0
2020-04-10 13:50:00,17.56
2020-04-10 14:00:00,17.07
2020-04-10 14:10:00,17.02
2020-04-10 14:20:00,17.12
2020-04-10 14:30:00,17.37
2020-04-10 14:40:00,17.6
2020-04-10 14:50:00,17.37
2020-04-10 15:00:00,17.12
2020-04-10 15:10:00,17.31
2020-04-10 15:20:00,17.31
2020-04-10 15:30:00,16.97
2020-04-10 15:40:00,17.29
2020-04-10 15:50:00,17.48
2020-04-10 16:00:00,17.3
2020-04-10 16:10:00,17.49
2020-04-10 16:20:00,17.1
2020-04-10 16:30:00,16.97
2020-04-10 16:40:00,16.84
2020-04-10 16:50:00,16.74
2020-04-10 17:00:00,16.77
2020-04-10 17:10:00,16.86
2020-04-10 17:20:00,16.89
2020-04-10 17:30:00,17.21
2020-04-10 17:40:00,17.04
2020-04-10 17:50:00,16.95
2020-04-10 18:00:00,16.9
2020-04-10 18:10:00,15.93
2020-04-10 18:20:00,15.12
2020-04-10 18:30:00,14.75
2020-04-10 18:40:00,14.36
2020-04-10 18:50:00,14.0
2020-04-10 19:00:00,13.71
2020-04-10 19:10:00,13.42
2020-04-10 19:20:00,13.19
2020-04-10 19:30:00,12.91
2020-04-10 19:40:00,12.58
2020-04-10 19:50:00,12.26
2020-04-10 20:00:00,12.0
2020-04-10 20:10:00,11.7
2020-04-10 20:20:00,11.45
2020-04-10 20:30:00,11.23
2020-04-10 20:40:00,11.02
2020-04-10 20:50:00,10.79
2020-04-10 21:00:00,10.73
2020-04-10 21:10:00,10.51
2020-04-10 21:20:00,10.38
2020-04-10 21:30:00,10.24
2020-04-10 21:40:00,10.13
2020-04-10 21:50:00,9.95
2020-04-10 22:00:00,9.85
2020-04-10 22:10:00,9.71
2020-04-10 22:20:00,9.57
2020-04-10 22:30:00,9.19
2020-04-10 22:40:00,9.06
2020-04-10 22:50:00,9.15
2020-04-10 23:00:00,9.1
2020-04-10 23:10:00,8.7
2020-04-10 23:20:00,8.83
2020-04-10 23:30:00,8.58
2020-04-10 23:40:00,8.2
2020-04-10 23:50:00,8.58
2020-04-11 00:00:00,8.07
2020-04-11 00:10:00,7.09
2020-04-11 00:20:00,6.62
2020-04-11 00:30:00,6.43
2020-04-11 00:40:00,6.02
2020-04-11 00:50:00,5.86
2020-04-11 01:00:00,5.72
2020-04-11 01:10:00,5.62
2020-04-11 01:20:00,5.21
2020-04-11 01:30:00,5.46
2020-04-11 01:40:00,5.43
2020-04-11 01:50:00,5.08
2020-04-11 02:00:00,4.67
2020-04-11 02:10:00,4.27
2020-04-11 02:20:00,4.27
2020-04-11 02:30:00,4.22
2020-04-11 02:40:00,4.2
2020-04-11 02:50:00,3.89
2020-04-11 03:00:00,3.71
2020-04-11 03:10:00,3.34
2020-04-11 03:20:00,3.14
2020-04-11 03:30:00,2.84
2020-04-11 03:40:00,2.89
2020-04-11 03:50:00,2.74
2020-04-11 04:00:00,2.68
2020-04-11 04:10:00,2.4
2020-04-11 04:20:00,2.39
2020-04-11 04:30:00,2.35
2020-04-11 04:40:00,2.14
2020-04-11 04:50:00,1.91
2020-04-11 05:00:00,1.79
2020-04-11 05:10:00,1.43
2020-04-11 05:20:00,1.16
2020-04-11 05:30:00,1.17
2020-04-11 05:40:00,1.29
2020-04-11 05:50:00,1.44
2020-04-11 06:00:00,1.53
2020-04-11 06:10:00,1.99
2020-04-11 06:20:00,2.56
2020-04-11 06:30:00,3.11
2020-04-11 06:40:00,3.32
2020-04-11 06:50:00,3.21
2020-04-11 07:00:00,2.95
2020-04-11 07:10:00,3.18
2020-04-11 07:20:00,3.74
2020-04-11 07:30:00,4.54
2020-04-11 07:40:00,5.24
2020-04-11 07:50:00,5.59
2020-04-11 08:00:00,6.03
2020-04-11 08:10:00,6.74
2020-04-11 08:20:00,7.12
2020-04-11 08:30:00,7.61
2020-04-11 08:40:00,8.56
2020-04-11 08:50:00,8.67
2020-04-11 09:00:00,8.63
2020-04-11 09:10:00,9.61
2020-04-11 09:20:00,10.31
2020-04-11 09:30:00,10.03
2020-04-11 09:40:00,9.66
2020-04-11 09:50:00,9.72
2020-04-11 10:00:00,10.03
2020-04-11 10:10:00,10.27
2020-04-11 10:20:00,10.94
2020-04-11 10:30:00,11.2
2020-04-11 10:40:00,11.87
2020-04-11 10:50:00,11.79
2020-04-11 11:00:00,11.86
2020-04-11 11:10:00,12.68
2020-04-11 11:20:00,12.8
2020-04-11 11:30:00,12.72
2020-04-11 11:40:00,12.94
2020-04-11 11:50:00,13.1
2020-04-11 12:00:00,13.46
2020-04-11 12:10:00,13.87
2020-04-11 12:20:00,13.6
2020-04-11 12:30:00,13.67
2020-04-11 12:40:00,14.22
2020-04-11 12:50:00,14.28
2020-04-11 13:00:00,14.68
2020-04-11 13:10:00,14.7
2020-04-11 13:20:00,14.68
2020-04-11 13:30:00,14.64
2020-04-11 13:40:00,15.16
2020-04-11 13:50:00,15.06
2020-04-11 14:00:00,14.99
2020-04-11 14:10:00,15.2
2020-04-11 14:20:00,15.15
2020-04-11 14:30:00,15.28
2020-04-11 14:40:00,15.37
2020-04-11 14:50:00,15.41
2020-04-11 15:00:00,15.39
2020-04-11 15:10:00,15.65
2020-04-11 15:20:00,15.41
2020-04-11 15:30:00,15.51
2020-04-11 15:40:00,15.46
2020-04-11 15:50:00,15.6
2020-04-11 16:00:00,15.74
2020-04-11 16:10:00,15.94
2020-04-11 16:20:00,15.67
2020-04-11 16:30:00,15.73
2020-04-11 16:40:00,15.61
2020-04-11 16:50:00,15.51
2020-04-11 17:00:00,15.41
2020-04-11 17:10:00,15.4
2020-04-11 17:20:00,15.3
2020-04-11 17:30:00,15.27
2020-04-11 17:40:00,15.26
2020-04-11 17:50:00,15.14
2020-04-11 18:00:00,15.0
2020-04-11 18:10:00,14.54
2020-04-11 18:20:00,14.23
2020-04-11 18:30:00,14.05
2020-04-11 18:40:00,13.87
2020-04-11 18:50:00,13.79
2020-04-11 19:00:00,13.62
2020-04-11 19:10:00,13.51
2020-04-11 19:20:00,13.36
2020-04-11 19:30:00,13.13
2020-04-11 19:40:00,12.91
2020-04-11 19:50:00,12.64
2020-04-11 20:00:00,12.33
2020-04-11 20:10:00,11.87
2020-04-11 20:20:00,11.8
2020-04-11 20:30:00,11.63
2020-04-11 20:40:00,11.03
2020-04-11 20:50:00,10.65
2020-04-11 21:00:00,10.43
2020-04-11 21:10:00,10.16
2020-04-11 21:20:00,10.11
2020-04-11 21:30:00,9.61
2020-04-11 21:40:00,9.2
2020-04-11 21:50:00,8.76
2020-04-11 22:00:00,8.55
2020-04-11 22:10:00,8.29
2020-04-11 22:20:00,8.26
2020-04-11 22:30:00,8.18
2020-04-11 22:40:00,8.15
2020-04-11 22:50:00,7.58
2020-04-11 23:00:00,6.92
2020-04-11 23:10:00,6.62
2020-04-11 23:20:00,6.58
2020-04-11 23:30:00,6.31
2020-04-11 23:40:00,6.06
2020-04-11 23:50:00,5.77
2020-04-12 00:00:00,5.66
2020-04-12 00:10:00,5.36
2020-04-12 00:20:00,5.07
2020-04-12 00:30:00,4.58
2020-04-12 00:40:00,4.41
2020-04-12 00:50:00,4.33
2020-04-12 01:00:00,4.18
2020-04-12 01:10:00,4.26
2020-04-12 01:20:00,4.35
2020-04-12 01:30:00,4.3
2020-04-12 01:40:00,4.21
2020-04-12 01:50:00,3.97
2020-04-12 02:00:00,3.66
2020-04-12 02:10:00,3.47
2020-04-12 02:20:00,3.17
2020-04-12 02:30:00,2.99
2020-04-12 02:40:00,2.95
2020-04-12 02:50:00,2.95
2020-04-12 03:00:00,2.79
2020-04-12 03:10:00,2.55
2020-04-12 03:20:00,2.41
2020-04-12 03:30:00,2.36
2020-04-12 03:40:00,2.3
2020-04-12 03:50:00,2.37
2020-04-12 04:00:00,2.53
2020-04-12 04:10:00,2.38
2020-04-12 04:20:00,2.27
2020-04-12 04:30:00,2.6
2020-04-12 04:40:00,2.47
2020-04-12 04:50:00,2.11
2020-04-12 05:00:00,1.76
2020-04-12 05:10:00,1.63
2020-04-12 05:20:00,1.64
2020-04-12 05:30:00,1.66
2020-04-12 05:40:00,1.7
2020-04-12 05:50:00,1.67
2020-04-12 06:00:00,1.6
2020-04-12 06:10:00,2.09
2020-04-12 06:20:00,2.4
2020-04-12 06:30:00,3.13
2020-04-12 06:40:00,3.47
2020-04-12 06:50:00,3.33
2020-04-12 07:00:00,3.69
2020-04-12 07:10:00,4.27
2020-04-12 07:20:00,4.68
2020-04-12 07:30:00,5.31
2020-04-12 07:40:00,5.95
2020-04-12 07:50:00,6.45
2020-04-12 08:00:00,7.41
2020-04-12 08:10:00,8.06
2020-04-12 08:20:00,8.59
2020-04-12 08:30:00,9.66
2020-04-12 08:40:00,10.1
2020-04-12 08:50:00,10.7
2020-04-12 09:00:00,11.05
2020-04-12 09:10:00,11.72
2020-04-12 09:20:00,12.55
2020-04-12 09:30:00,13.23
2020-04-12 09:40:00,13.84
2020-04-12 09:50:00,14.47
2020-04-12 10:00:00,15.08
2020-04-12 10:10:00,16.03
2020-04-12 10:20:00,16.43
2020-04-12 10:30:00,17.29
2020-04-12 10:40:00,18.19
2020-04-12 10:50:00,19.2
2020-04-12 11:00:00,19.98
2020-04-12 11:10:00,19.84
2020-04-12 11:20:00,19.54
2020-04-12 11:30:00,20.25
2020-04-12 11:40:00,20.82
2020-04-12 11:50:00,21.2
2020-04-12 12:00:00,20.83
2020-04-12 12:10:00,20.61
2020-04-12 12:20:00,20.71
2020-04-12 12:30:00,20.98
2020-04-12 12:40:00,21.38
2020-04-12 12:50:00,21.89
2020-04-12 13:00:00,21.48
2020-04-12 13:10:00,21.7
2020-04-12 13:20:00,21.79
2020-04-12 13:30:00,21.66
2020-04-12 13:40:00,21.99
2020-04-12 13:50:00,22.15
2020-04-12 14:00:00,22.41
2020-04-12 14:10:00,22.51
2020-04-12 14:20:00,22.4
2020-04-12 14:30:00,22.79
2020-04-12 14:40:00,22.5
2020-04-12 14:50:00,22.36
2020-04-12 15:00:00,22.18
2020-04-12 15:10:00,21.8
2020-04-12 15:20:00,21.82
2020-04-12 15:30:00,22.37
2020-04-12 15:40:00,21.89
2020-04-12 15:50:00,21.73
2020-04-12 16:00:00,21.69
2020-04-12 16:10:00,21.71
2020-04-12 16:20:00,21.61
2020-04-12 16:30:00,21.61
2020-04-12 16:40:00,21.67
2020-04-12 16:50:00,21.62
2020-04-12 17:00:00,21.69
2020-04-12 17:10:00,21.88
2020-04-12 17:20:00,21.71
2020-04-12 17:30:00,21.55
2020-04-12 17:40:00,21.69
2020-04-12 17:50:00,21.47
2020-04-12 18:00:00,21.16
2020-04-12 18:10:00,20.86
2020-04-12 18:20:00,20.6
2020-04-12 18:30:00,20.4
2020-04-12 18:40:00,20.11
2020-04-12 18:50:00,19.82
2020-04-12 19:00:00,19.39
2020-04-12 19:10:00,19.12
2020-04-12 19:20:00,18.79
2020-04-12 19:30:00,18.22
2020-04-12 19:40:00,18.04
2020-04-12 19:50:00,17.95
2020-04-12 20:00:00,17.73
2020-04-12 20:10:00,17.59
2020-04-12 20:20:00,17.57
2020-04-12 20:30:00,17.8
2020-04-12 20:40:00,18.11
2020-04-12 20:50:00,18.11
2020-04-12 21:00:00,17.98
2020-04-12 21:10:00,17.87
2020-04-12 21:20:00,17.83
2020-04-12 21:30:00,17.73
2020-04-12 21:40:00,17.16
2020-04-12 21:50:00,15.66
2020-04-12 22:00:00,16.33
2020-04-12 22:10:00,16.06
2020-04-12 22:20:00,16.49
2020-04-12 22:30:00,16.31
2020-04-12 22:40:00,15.99
2020-04-12 22:50:00,14.91
2020-04-12 23:00:00,13.9
2020-04-12 23:10:00,13.42
2020-04-12 23:20:00,14.02
2020-04-12 23:30:00,14.14
2020-04-12 23:40:00,13.5
2020-04-12 23:50:00,13.09
2020-04-13 00:00:00,13.05
2020-04-13 00:10:00,13.09
2020-04-13 00:20:00,12.94
2020-04-13 00:30:00,13.25
2020-04-13 00:40:00,13.03
2020-04-13 00:50:00,12.66
2020-04-13 01:00:00,12.88
2020-04-13 01:10:00,11.97
2020-04-13 01:20:00,11.6
2020-04-13 01:30:00,11.54
2020-04-13 01:40:00,11.38
2020-04-13 01:50:00,11.26
2020-04-13 02:00:00,11.26
2020-04-13 02:10:00,11.15
2020-04-13 02:20:00,10.76
2020-04-13 02:30:00,10.71
2020-04-13 02:40:00,10.87
2020-04-13 02:50:00,10.75
2020-04-13 03:00:00,10.18
2020-04-13 03:10:00,9.89
2020-04-13 03:20:00,9.9
2020-04-13 03:30:00,9.94
2020-04-13 03:40:00,9.63
2020-04-13 03:50:00,9.11
2020-04-13 04:00:00,8.73
2020-04-13 04:10:00,8.39
2020-04-13 04:20:00,8.34
2020-04-13 04:30:00,8.66
2020-04-13 04:40:00,8.57
2020-04-13 04:50:00,8.75
2020-04-13 05:00:00,8.79
2020-04-13 05:10:00,8.85
2020-04-13 05:20:00,8.7
2020-04-13 05:30:00,10.59
2020-04-13 05:40:00,12.86
2020-04-13 05:50:00,13.53
2020-04-13 06:00:00,13.49
2020-04-13 06:10:00,13.41
2020-04-13 06:20:00,13.13
2020-04-13 06:30:00,12.54
2020-04-13 06:40:00,12.39
2020-04-13 06:50:00,10.93
2020-04-13 07:00:00,10.79
2020-04-13 07:10:00,11.0
2020-04-13 07:20:00,11.18
2020-04-13 07:30:00,11.08
2020-04-13 07:40:00,10.92
2020-04-13 07:50:00,10.3
2020-04-13 08:00:00,10.0
2020-04-13 08:10:00,9.9
2020-04-13 08:20:00,9.68
2020-04-13 08:30:00,9.51
2020-04-13 08:40:00,9.34
2020-04-13 08:50:00,9.19
2020-04-13 09:00:00,9.19
2020-04-13 09:10:00,8.99
2020-04-13 09:20:00,9.06
2020-04-13 09:30:00,9.04
2020-04-13 09:40:00,8.84
2020-04-13 09:50:00,8.64
2020-04-13 10:00:00,8.41
2020-04-13 10:10:00,7.92
2020-04-13 10:20:00,7.72
2020-04-13 10:30:00,7.63
2020-04-13 10:40:00,7.51
2020-04-13 10:50:00,7.42
2020-04-13 11:00:00,7.24
2020-04-13 11:10:00,6.93
2020-04-13 11:20:00,6.39
2020-04-13 11:30:00,6.11
2020-04-13 11:40:00,5.98
2020-04-13 11:50:00,5.53
2020-04-13 12:00:00,5.09
2020-04-13 12:10:00,5.11
2020-04-13 12:20:00,5.18
2020-04-13 12:30:00,5.2
2020-04-13 12:40:00,5.31
2020-04-13 12:50:00,5.39
2020-04-13 13:00:00,5.59
2020-04-13 13:10:00,5.94
2020-04-13 13:20:00,6.31
2020-04-13 13:30:00,6.76
2020-04-13 13:40:00,7.28
2020-04-13 13:50:00,7.43
2020-04-13 14:00:00,7.64
2020-04-13 14:10:00,7.81
2020-04-13 14:20:00,8.15
2020-04-13 14:30:00,8.11
2020-04-13 14:40:00,8.07
2020-04-13 14:50:00,8.35
2020-04-13 15:00:00,8.51
2020-04-13 15:10:00,8.51
2020-04-13 15:20:00,8.5
2020-04-13 15:30:00,8.86
2020-04-13 15:40:00,9.22
2020-04-13 15:50:00,9.63
2020-04-13 16:00:00,9.63
2020-04-13 16:10:00,9.45
2020-04-13 16:20:00,9.02
2020-04-13 16:30:00,8.57
2020-04-13 16:40:00,8.92
2020-04-13 16:50:00,8.79
2020-04-13 17:00:00,8.56
2020-04-13 17:10:00,8.64
2020-04-13 17:20:00,8.7
2020-04-13 17:30:00,8.52
2020-04-13 17:40:00,8.62
2020-04-13 17:50:00,8.29
2020-04-13 18:00:00,7.96
2020-04-13 18:10:00,7.81
2020-04-13 18:20:00,7.59
2020-04-13 18:30:00,7.15
2020-04-13 18:40:00,6.96
2020-04-13 18:50:00,6.86
2020-04-13 19:00:00,6.8
2020-04-13 19:10:00,6.7
2020-04-13 19:20:00,6.38
2020-04-13 19:30:00,6.1
2020-04-13 19:40:00,5.93
2020-04-13 19:50:00,5.75
2020-04-13 20:00:00,5.62
2020-04-13 20:10:00,5.41
2020-04-13 20:20:00,5.14
2020-04-13 20:30:00,4.84
2020-04-13 20:40:00,4.68
2020-04-13 20:50:00,4.45
2020-04-13 21:00:00,4.27
2020-04-13 21:10:00,4.04
2020-04-13 21:20:00,3.91
2020-04-13 21:30:00,3.84
2020-04-13 21:40:00,3.74
2020-04-13 21:50:00,3.58
2020-04-13 22:00:00,3.32
2020-04-13 22:10:00,3.1
2020-04-13 22:20:00,3.03
2020-04-13 22:30:00,2.89
2020-04-13 22:40:00,2.76
2020-04-13 22:50:00,2.54
2020-04-13 23:00:00,2.38
2020-04-13 23:10:00,2.21
2020-04-13 23:20:00,2.0
2020-04-13 23:30:00,1.93
2020-04-13 23:40:00,1.87
2020-04-13 23:50:00,1.81
2020-04-14 00:00:00,1.74
2020-04-14 00:10:00,1.55
2020-04-14 00:20:00,1.58
2020-04-14 00:30:00,1.57
2020-04-14 00:40:00,1.53
2020-04-14 00:50:00,1.51
2020-04-14 01:00:00,1.57
2020-04-14 01:10:00,1.48
2020-04-14 01:20:00,1.52
2020-04-14 01:30:00,1.64
2020-04-14 01:40:00,1.84
2020-04-14 01:50:00,2.02
2020-04-14 02:00:00,2.14
2020-04-14 02:10:00,2.29
2020-04-14 02:20:00,2.38
2020-04-14 02:30:00,2.39
2020-04-14 02:40:00,2.35
2020-04-14 02:50:00,2.44
2020-04-14 03:00:00,2.53
2020-04-14 03:10:00,2.47
2020-04-14 03:20:00,2.41
2020-04-14 03:30:00,2.38
2020-04-14 03:40:00,2.34
2020-04-14 03:50:00,2.18
2020-04-14 04:00:00,1.65
2020-04-14 04:10:00,1.37
2020-04-14 04:20:00,1.35
2020-04-14 04:30:00,1.35
2020-04-14 04:40:00,1.45
2020-04-14 04:50:00,1.59
2020-04-14 05:00:00,1.3
2020-04-14 05:10:00,0.8
2020-04-14 05:20:00,0.57
2020-04-14 05:30:00,0.47
2020-04-14 05:40:00,0.48
2020-04-14 05:50:00,0.47
2020-04-14 06:00:00,0.52
2020-04-14 06:10:00,0.57
2020-04-14 06:20:00,0.61
2020-04-14 06:30:00,0.69
2020-04-14 06:40:00,1.15
2020-04-14 06:50:00,1.8
2020-04-14 07:00:00,2.36
2020-04-14 07:10:00,2.87
2020-04-14 07:20:00,3.19
2020-04-14 07:30:00,3.71
2020-04-14 07:40:00,3.93
2020-04-14 07:50:00,3.92
2020-04-14 08:00:00,4.26
2020-04-14 08:10:00,3.93
2020-04-14 08:20:00,3.38
2020-04-14 08:30:00,3.16
2020-04-14 08:40:00,3.2
2020-04-14 08:50:00,3.36
2020-04-14 09:00:00,3.35
2020-04-14 09:10:00,3.88
2020-04-14 09:20:00,4.29
2020-04-14 09:30:00,4.11
2020-04-14 09:40:00,4.04
2020-04-14 09:50:00,3.91
2020-04-14 10:00:00,4.18
2020-04-14 10:10:00,4.25
2020-04-14 10:20:00,4.18
2020-04-14 10:30:00,4.66
2020-04-14 10:40:00,4.91
2020-04-14 10:50:00,4.89
2020-04-14 11:00:00,4.52
2020-04-14 11:10:00,5.26
2020-04-14 11:20:00,5.39
2020-04-14 11:30:00,4.96
2020-04-14 11:40:00,5.15
2020-04-14 11:50:00,6.61
2020-04-14 12:00:00,6.03
2020-04-14 12:10:00,6.63
2020-04-14 12:20:00,6.03
2020-04-14 12:30:00,5.65
2020-04-14 12:40:00,5.71
2020-04-14 12:50:00,6.0
2020-04-14 13:00:00,6.86
2020-04-14 13:10:00,6.68
2020-04-14 13:20:00,6.76
2020-04-14 13:30:00,6.77
2020-04-14 13:40:00,6.62
2020-04-14 13:50:00,6.68
2020-04-14 14:00:00,7.75
2020-04-14 14:10:00,7.7
2020-04-14 14:20:00,8.16
2020-04-14 14:30:00,8.43
2020-04-14 14:40:00,8.24
2020-04-14 14:50:00,8.27
2020-04-14 15:00:00,8.53
2020-04-14 15:10:00,7.9
2020-04-14 15:20:00,7.65
2020-04-14 15:30:00,7.74
2020-04-14 15:40:00,8.0
2020-04-14 15:50:00,8.68
2020-04-14 16:00:00,9.31
2020-04-14 16:10:00,9.03
2020-04-14 16:20:00,8.87
2020-04-14 16:30:00,9.24
2020-04-14 16:40:00,8.86
2020-04-14 16:50:00,8.67
2020-04-14 17:00:00,8.7
2020-04-14 17:10:00,8.7
2020-04-14 17:20:00,8.78
2020-04-14 17:30:00,9.02
2020-04-14 17:40:00,9.1
2020-04-14 17:50:00,9.07
2020-04-14 18:00:00,8.97
2020-04-14 18:10:00,8.56
2020-04-14 18:20:00,8.05
2020-04-14 18:30:00,7.82
2020-04-14 18:40:00,7.63
2020-04-14 18:50:00,7.47
2020-04-14 19:00:00,7.22
2020-04-14 19:10:00,7.0
2020-04-14 19:20:00,6.78
2020-04-14 19:30:00,6.62
2020-04-14 19:40:00,6.33
2020-04-14 19:50:00,6.06
2020-04-14 20:00:00,5.99
2020-04-14 20:10:00,5.77
2020-04-14 20:20:00,5.59
2020-04-14 20:30:00,5.54
2020-04-14 20:40:00,5.44
2020-04-14 20:50:00,5.37
2020-04-14 21:00:00,5.34
2020-04-14 21:10:00,5.28
2020-04-14 21:20:00,5.28
2020-04-14 21:30:00,5.29
2020-04-14 21:40:00,5.21
2020-04-14 21:50:00,5.13
2020-04-14 22:00:00,5.14
2020-04-14 22:10:00,5.15
2020-04-14 22:20:00,5.18
2020-04-14 22:30:00,5.01
2020-04-14 22:40:00,4.57
2020-04-14 22:50:00,3.96
2020-04-14 23:00:00,3.69
2020-04-14 23:10:00,3.35
2020-04-14 23:20:00,2.09
2020-04-14 23:30:00,1.79
2020-04-14 23:40:00,1.74
2020-04-14 23:50:00,1.53
2020-04-15 00:00:00,1.17
2020-04-15 00:10:00,1.22
2020-04-15 00:20:00,1.36
2020-04-15 00:30:00,1.27
2020-04-15 00:40:00,0.83
2020-04-15 00:50:00,0.6
2020-04-15 01:00:00,0.49
2020-04-15 01:10:00,0.2
2020-04-15 01:20:00,0.07
2020-04-15 01:30:00,-0.02
2020-04-15 01:40:00,-0.06
2020-04-15 01:50:00,0.05
2020-04-15 02:00:00,-0.07
2020-04-15 02:10:00,-0.34
2020-04-15 02:20:00,-0.4
2020-04-15 02:30:00,-0.42
2020-04-15 02:40:00,-0.34
2020-04-15 02:50:00,-0.35
2020-04-15 03:00:00,-0.41
2020-04-15 03:10:00,-0.53
2020-04-15 03:20:00,-0.58
2020-04-15 03:30:00,-0.73
2020-04-15 03:40:00,-0.76
2020-04-15 03:50:00,-0.64
2020-04-15 04:00:00,-0.79
2020-04-15 04:10:00,-0.8
2020-04-15 04:20:00,-0.8
2020-04-15 04:30:00,-0.78
2020-04-15 04:40:00,-0.73
2020-04-15 04:50:00,-0.81
2020-04-15 05:00:00,-0.87
2020-04-15 05:10:00,-0.92
2020-04-15 05:20:00,-0.99
2020-04-15 05:30:00,-1.08
2020-04-15 05:40:00,-1.0
2020-04-15 05:50:00,-0.97
2020-04-15 06:00:00,-1.04
2020-04-15 06:10:00,-1.06
2020-04-15 06:20:00,-0.98
2020-04-15 06:30:00,-0.82
2020-04-15 06:40:00,-0.63
2020-04-15 06:50:00,-0.4
2020-04-15 07:00:00,-0.18
2020-04-15 07:10:00,0.03
2020-04-15 07:20:00,0.22
2020-04-15 07:30:00,0.45
2020-04-15 07:40:00,0.68
2020-04-15 07:50:00,1.2
2020-04-15 08:00:00,1.76
2020-04-15 08:10:00,2.45
2020-04-15 08:20:00,3.35
2020-04-15 08:30:00,3.96
2020-04-15 08:40:00,4.58
2020-04-15 08:50:00,5.28
2020-04-15 09:00:00,5.53
2020-04-15 09:10:00,6.18
2020-04-15 09:20:00,6.95
2020-04-15 09:30:00,8.18
2020-04-15 09:40:00,8.74
2020-04-15 09:50:00,8.5
2020-04-15 10:00:00,8.88
2020-04-15 10:10:00,9.02
2020-04-15 10:20:00,9.16
2020-04-15 10:30:00,9.38
2020-04-15 10:40:00,9.95
2020-04-15 10:50:00,10.82
2020-04-15 11:00:00,11.23
2020-04-15 11:10:00,11.43
2020-04-15 11:20:00,11.39
2020-04-15 11:30:00,11.0
2020-04-15 11:40:00,11.98
2020-04-15 11:50:00,12.19
2020-04-15 12:00:00,12.07
2020-04-15 12:10:00,12.31
2020-04-15 12:20:00,12.25
2020-04-15 12:30:00,12.12
2020-04-15 12:40:00,12.37
2020-04-15 12:50:00,12.87
2020-04-15 13:00:00,12.99
2020-04-15 13:10:00,13.32
2020-04-15 13:20:00,13.81
2020-04-15 13:30:00,13.78
2020-04-15 13:40:00,13.83
2020-04-15 13:50:00,14.03
2020-04-15 14:00:00,13.72
2020-04-15 14:10:00,13.65
2020-04-15 14:20:00,13.88
2020-04-15 14:30:00,14.4
2020-04-15 14:40:00,14.76
2020-04-15 14:50:00,14.75
2020-04-15 15:00:00,15.52
2020-04-15 15:10:00,16.01
2020-04-15 15:20:00,16.04
2020-04-15 15:30:00,15.93
2020-04-15 15:40:00,16.04
2020-04-15 15:50:00,15.57
2020-04-15 16:00:00,15.36
2020-04-15 16:10:00,15.53
2020-04-15 16:20:00,15.35
2020-04-15 16:30:00,15.49
2020-04-15 16:40:00,15.54
2020-04-15 16:50:00,15.73
2020-04-15 17:00:00,16.26
2020-04-15 17:10:00,16.39
2020-04-15 17:20:00,16.21
2020-04-15 17:30:00,16.3
2020-04-15 17:40:00,17.0
2020-04-15 17:50:00,17.16
2020-04-15 18:00:00,16.9
2020-04-15 18:10:00,16.12
2020-04-15 18:20:00,15.38
2020-04-15 18:30:00,15.14
2020-04-15 18:40:00,14.85
2020-04-15 18:50:00,14.61
2020-04-15 19:00:00,14.37
2020-04-15 19:10:00,14.08
2020-04-15 19:20:00,13.84
2020-04-15 19:30:00,13.36
2020-04-15 19:40:00,13.15
2020-04-15 19:50:00,13.43
2020-04-15 20:00:00,13.35
2020-04-15 20:10:00,12.66
2020-04-15 20:20:00,11.87
2020-04-15 20:30:00,10.94
2020-04-15 20:40:00,10.91
2020-04-15 20:50:00,11.29
2020-04-15 21:00:00,10.61
2020-04-15 21:10:00,10.11
2020-04-15 21:20:00,9.94
2020-04-15 21:30:00,9.67
2020-04-15 21:40:00,9.27
2020-04-15 21:50:00,8.68
2020-04-15 22:00:00,8.27
2020-04-15 22:10:00,8.37
2020-04-15 22:20:00,8.18
2020-04-15 22:30:00,7.86
2020-04-15 22:40:00,7.72
2020-04-15 22:50:00,7.67
2020-04-15 23:00:00,7.48
2020-04-15 23:10:00,6.97
2020-04-15 23:20:00,6.81
2020-04-15 23:30:00,6.62
2020-04-15 23:40:00,6.39
2020-04-15 23:50:00,5.84
2020-04-16 00:00:00,5.82
2020-04-16 00:10:00,5.96
2020-04-16 00:20:00,5.77
2020-04-16 00:30:00,5.49
2020-04-16 00:40:00,5.3
2020-04-16 00:50:00,4.86
2020-04-16 01:00:00,4.53
2020-04-16 01:10:00,4.22
2020-04-16 01:20:00,4.3
2020-04-16 01:30:00,3.9
2020-04-16 01:40:00,3.75
2020-04-16 01:50:00,3.46
2020-04-16 02:00:00,3.14
2020-04-16 02:10:00,2.99
2020-04-16 02:20:00,3.14
2020-04-16 02:30:00,2.98
2020-04-16 02:40:00,3.34
2020-04-16 02:50:00,3.33
2020-04-16 03:00:00,3.2
2020-04-16 03:10:00,2.77
2020-04-16 03:20:00,2.54
2020-04-16 03:30:00,2.57
2020-04-16 03:40:00,2.56
2020-04-16 03:50:00,2.32
2020-04-16 04:00:00,2.38
2020-04-16 04:10:00,2.71
2020-04-16 04:20:00,3.01
